,game_id,genres,tags,release_date,rating
0,1201540,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Horror', 'FPS', 'Fantasy', 'Gore', 'Zombies', 'Hack and Slash', 'Dark Fantasy', 'Medieval', 'Magic', 'Dungeon Crawler']",2020-08-13,2.5
1,452640,['Platformer'],"['2D', 'Difficult']",2021-10-26,0.0
2,252470,['Platformer'],"['2D', 'Difficult']",2021-10-26,0.0
3,72200,"['Casual', 'Indie', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'steam-trading-cards', 'Sci-fi', 'Funny', 'Exploration', 'Sandbox', 'Free to Play', 'stats', 'Space', 'Physics', 'VR', 'Education', 'Science', 'God Game']",2011-04-29,3.03
4,523170,[],['jam'],2019-06-13,0.0
5,446830,['Shooter'],"['Female Protagonist', 'Side Scroller', 'Futuristic', 'Cyberpunk', 'Voxel', 'Neon', 'synthwave', '25d', 'coursera']",2017-11-03,0.0
6,601050,['Action'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Partial Controller Support', 'Horror', 'Online Co-Op', 'Gore', 'Online multiplayer', 'Anime', 'Nudity', 'Character Customization']",2018-03-14,3.85
7,1543080,['Adventure'],"['Management', 'Dogs', 'planet', 'planets']",,0.0
8,1118200,[],['jam'],2019-06-13,0.0
9,213330,"['Family', 'Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Co-op', 'Open World', 'cooperative', 'Funny', 'Comedy', 'Split Screen', 'Local Co-Op', 'Controller', 'Family Friendly', 'Superhero', 'Batman', 'LEGO']",2012-06-19,3.67
10,293520,"['Indie', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Open World', 'First-Person', 'FPS', 'Steam Leaderboards', 'Survival', 'Hunting', 'Dinosaurs']",2015-05-27,3.0
11,1817070,"['Casual', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Sci-fi', 'Funny', 'Exploration', 'Stealth', 'Action-Adventure', 'Parkour', 'combat', 'Comic Book', 'Superhero', 'Beautiful']",2020-11-12,4.49
12,562160,"['Casual', 'Indie', 'Adventure']","['Singleplayer', 'Full controller support', 'steam-trading-cards', '2D', 'Horror', 'Difficult', 'Pixel Graphics', 'Action-Adventure', 'Retro', 'Mystery']",2017-02-24,0.0
13,550040,[],['jam'],2019-06-13,0.0
14,781760,"['Casual', 'Strategy', 'Indie', 'Simulation']","['Singleplayer', '2D', 'Point & Click']",2018-01-24,0.0
15,416760,"['Adventure', 'RPG', 'Casual', 'Simulation', 'Indie']","['Singleplayer', 'RPG', 'Funny', 'Satire']",2015-12-15,0.0
16,236130,[],['jam'],2019-06-13,0.0
17,70210,"['Casual', 'Indie', 'Adventure', 'Simulation']","['Singleplayer', 'Card Game']",2010-10-11,0.0
18,359340,"['Casual', 'Strategy', 'Simulation', 'Sports', 'Indie']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards']",2017-06-09,0.0
19,460190,"['Adventure', 'Action', 'Casual', 'Arcade', 'Indie']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'stats']",2010-07-05,2.5
20,201790,"['Strategy', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'cooperative', 'Third Person', 'Online Co-Op', 'Fantasy', 'Funny', 'Steam Leaderboards', 'Female Protagonist', 'Comedy', 'Controller', 'Third-Person Shooter', 'exclusive', 'true exclusive', 'Cartoony', 'Tower Defense']",2012-07-30,3.7
21,2083040,"['Adventure', 'Casual', 'Strategy', 'Simulation', 'Indie']","['Singleplayer', 'Steam Achievements', 'Open World', '2D', 'Partial Controller Support', 'Exploration', 'Sandbox', 'Survival', 'Free to Play', 'Pixel Graphics', 'Crafting', 'Building', 'Base Building', 'Resource Management', 'Automation', 'Farming Sim', 'Автоматика']",2022-10-17,0.0
22,357300,"['Indie', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Partial Controller Support', 'Difficult', 'Cute', 'Colorful']",2015-05-04,4.0
23,1083310,[],['jam'],2019-06-13,0.0
24,1361510,"['Adventure', 'Action', 'Fighting', 'Casual', 'Arcade', 'Indie']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'Co-op', '2D', 'Online Co-Op', 'Comedy', 'Split Screen', 'Pixel Graphics', 'Action-Adventure', 'Family Friendly', 'Side Scroller', 'Colorful', ""Beat 'em up"", 'Steam Trading Cards', 'Comic Book', 'Cartoon', 'Ninja', 'Remote Play Together', 'Shared/Split Screen Co-op', 'Co-op Campaign', 'Martial Arts']",2022-06-16,4.11
25,681100,[],['jam'],2019-06-13,0.0
26,457380,[],['jam'],2019-06-13,0.0
27,946660,[],['jam'],2019-06-13,0.0
28,292630,"['Casual', 'Indie', 'Adventure']","['Singleplayer', 'steam-trading-cards', 'Horror', 'Gore', 'Female Protagonist', 'Pixel Graphics', 'Nudity', 'Mature', 'Illuminati']",2014-09-12,1.67
29,800600,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Cloud', 'RPG', 'Captions available', 'Choose Your Own Adventure', 'Text-Based']",2018-03-08,0.0
30,242760,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'RPG', 'Partial Controller Support', 'Female Protagonist', 'Anime', 'Cute', 'JRPG']",2018-05-16,0.0
31,816180,"['Casual', 'Indie', 'Adventure']","['Singleplayer', 'Steam Achievements']",2018-04-26,0.0
32,817110,[],['jam'],2019-06-13,0.0
33,1276730,"['Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'RPG', 'Co-op', 'cooperative', 'Online Co-Op', 'Fantasy', 'Free to Play', 'Action RPG', 'Hack and Slash', 'Character Customization', 'Dark Fantasy', 'Dungeon Crawler', 'MMORPG', 'Loot', 'PvE', 'Inventory Management', 'Fishing']",,0.0
34,299780,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'steam-trading-cards', 'RPG', 'Pixel Graphics', 'Mystery', 'Roguelike', 'Detective', 'Procedural Generation', 'Noir']",2014-06-04,2.5
35,434210,"['Casual', 'Educational', 'Indie']","['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Family Friendly', 'Education', 'Other']",2016-02-02,3.08
36,2370,"['Shooter', 'Action']","['Singleplayer', 'Steam Cloud', 'FPS', 'Fantasy', 'Classic', 'dlc', 'add-on', 'expansion-pack']",1996-01-01,3.38
37,979070,[],['jam'],2019-06-13,0.0
38,404070,"['Arcade', 'Indie', 'Adventure']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Partial Controller Support', 'Steam Leaderboards', 'Split Screen']",2011-11-15,2.7
39,701540,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Difficult', 'Classic', 'Female Protagonist', 'Survival', 'Third-Person Shooter', 'Zombies', 'Survival Horror', 'Remake', 'tank controls', 'fixed camera']",2016-01-19,3.83
40,49600,"['Casual', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Steam Leaderboards', 'Split Screen', 'Local Co-Op', 'Space', 'Cross-Platform Multiplayer', 'Replay Value', 'Colorful', 'Music', ""Shoot 'Em Up"", 'Bullet Hell', 'Twin Stick Shooter', 'Rhythm', 'Music-Based Procedural Generation']",2010-04-15,3.63
41,504210,"['Indie', 'Simulation', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Difficult', 'Steam Workshop', 'Includes level editor', 'Education', 'Programming', 'zach-like', 'electronics']",2016-11-16,3.98
42,107200,[],['jam'],2019-06-13,0.0
43,1535560,"['Casual', 'Indie', 'RPG', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Funny', 'Action RPG', 'Early Access', 'Anime', 'In-App Purchases', 'Choices Matter', 'combat', ""1990's"", 'America', 'Resource Management', 'Cartoon', 'CRPG', 'Western', 'Inventory Management', 'Strategy RPG', 'Clicker', 'Agriculture', 'idler', 'Idle-игра']",2022-08-25,0.0
44,555410,"['Casual', 'Indie', 'Adventure', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Great Soundtrack', 'Story Rich', '2D', 'Female Protagonist']",2017-05-23,3.83
45,377680,"['Indie', 'Simulation']","['Singleplayer', 'steam-trading-cards', '2D', 'Anime', 'Nudity', 'Mature', 'Memes', 'Sexual Content', 'Visual Novel', 'Dating Sim']",2015-08-14,2.7
46,550240,['Adventure'],"['Singleplayer', 'Partial Controller Support', 'Short', 'Walking Simulator']",2016-11-25,0.0
47,1608680,"['Racing', 'Shooter', 'Action']","['Singleplayer', 'atari']",2004-06-21,3.19
48,1244950,"['Platformer', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Co-op', 'cooperative', 'Split Screen', 'Local Multiplayer', 'Retro', 'Side Scroller', ""Beat 'em up"", 'combat', 'Steam Trading Cards', 'Hand-drawn', 'Cartoony', 'Cartoon', '2D Fighter', 'Remote Play Together', 'Shared/Split Screen Co-op', '2D Platformer', '2D-платформер', '2D-файтер']",1991-06-01,3.91
49,868270,['Action'],['Online multiplayer'],2018-08-09,2.92
50,351820,[],['jam'],2019-06-13,0.0
51,1091980,['RPG'],"['Singleplayer', 'Steam Achievements', 'Full controller support', 'RPG', 'Story Rich', 'Fantasy']",2019-08-27,3.11
52,351800,[],['jam'],2019-06-13,0.0
53,376570,[],['jam'],2019-06-13,0.0
54,50130,"['Strategy', 'Board Games']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Online multiplayer', 'Local Co-Op', 'Local Multiplayer', 'Cross-Platform Multiplayer', 'Board Game']",2016-09-29,0.0
55,1921780,"['Casual', 'Strategy', 'Indie', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', '2D', 'Sandbox', 'Pixel Graphics', 'role-playing', 'Cute', 'Building', 'Management', 'Economy', 'Resource Management', 'City Builder', 'Real Time Tactics', 'Strategy RPG', '2D Platformer', '2D-платформер', 'food', 'Life Sim', 'Colony Sim', 'cooking', 'business', 'Кулинария', 'creative', 'sim']",2013-04-05,0.0
56,1034370,[],['jam'],2019-06-13,0.0
57,1410710,[],['jam'],2019-06-13,0.0
58,72500,"['Arcade', 'Action', 'Fighting']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Difficult', 'Female Protagonist', 'Controller', 'Local Multiplayer', 'Anime', 'Nudity', 'Cute', 'Competitive', '2D Fighter', 'e-sports']",2014-05-29,3.31
59,298400,[],['jam'],2019-06-13,0.0
60,715010,"['Casual', 'Indie', 'Arcade', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', '2D', 'Steam Leaderboards', 'Difficult', 'Classic', 'Survival', 'Controller', 'Retro', 'Replay Value', 'Family Friendly', 'Fast-Paced', 'Score Attack']",2017-10-13,2.29
61,772540,['Shooter'],"['online', 'battle']",2018-05-22,2.17
62,855740,"['Adventure', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Funny', 'Survival']",2021-08-26,3.0
63,751690,"['Casual', 'Indie', 'Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', '2D', 'Action-Adventure', 'Cute', 'Hand-drawn', 'artgame', 'Unreal Engine', 'Ludum Dare 33']",,3.26
64,563840,"['Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'Story Rich', 'Third Person', 'Exploration', 'Female Protagonist', 'Short', 'Family Friendly', 'Cute', 'Walking Simulator', 'VR', '3D', 'Relaxing', 'Stylized', 'Emotional', 'LGBTQ+', 'nature', 'Протагонистка', 'Narrative']",,0.0
65,29180,"['Puzzle', 'Casual', 'Arcade', 'Simulation', 'Indie']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'Great Soundtrack', '2D', 'Difficult', 'Physics', 'Relaxing', 'Education']",2009-08-18,3.68
66,293300,[],"['Horror', 'Spooky', 'maze', '25-d', 'backrooms']",2019-06-29,0.0
67,546220,['Adventure'],"['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Story Rich', '2D', 'Third Person', 'Funny', 'Classic', 'Comedy', 'Retro', 'Remake', 'Dark Humor', 'Hand-drawn', 'Cartoony', 'Cult Classic', 'Time Travel', 'Hidden Object']",2017-11-07,4.05
68,491580,[],['jam'],2019-06-13,0.0
69,264560,[],['jam'],2019-06-13,0.0
70,351730,[],['jam'],2019-06-13,0.0
71,1286010,"['Strategy', 'Indie']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'RPG', 'Partial Controller Support', 'Fantasy', 'Steam Leaderboards', 'Tactical', 'Cross-Platform Multiplayer', 'Turn-Based', 'Turn-Based Strategy', 'Steampunk', 'Kickstarter', 'Board Game']",2014-11-20,2.55
72,6270,[],['jam'],2019-06-13,0.0
73,354310,"['Indie', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Co-op', 'Split Screen', 'Local Co-Op', 'Local Multiplayer']",,0.0
74,688420,"['Strategy', 'Action']","['Survival', 'War', 'combat', 'Blood', 'battle', 'fight', 'island', 'unique', 'defense', 'invaders']",2019-10-15,3.52
75,8350,['Adventure'],"['achievements', 'friends', 'Runner', 'awesome', 'Math']",2008-09-15,2.67
76,520250,[],['jam'],2019-06-13,0.0
77,731910,['Action'],"['Atmospheric', 'Horror', 'Pixel Graphics', 'Unity', 'creepy']",2021-07-30,0.0
78,713380,"['Casual', 'Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Cloud', 'Steam Leaderboards', 'Early Access']",2017-10-06,0.0
79,37400,['Adventure'],[],2009-06-22,2.38
80,851930,['Shooter'],"['online', 'battle']",2018-05-22,2.17
81,480650,['Simulation'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Online multiplayer', 'Anime', 'Memes', 'Card Game', 'Trading Card Game']",2015-07-30,3.47
82,1284820,"['Casual', 'Indie']","['Singleplayer', 'Female Protagonist', 'Anime', 'Nudity', 'Cute', 'Sexual Content', 'Relaxing']",,0.0
83,112100,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'RPG', 'Story Rich', '2D', 'Fantasy', 'Exploration', 'Female Protagonist', 'stats', 'role-playing', 'Turn-Based', 'Isometric', 'Turn-Based Combat', 'CRPG', 'Party-Based RPG', 'Grid-Based Movement']",2011-05-01,2.84
84,545150,"['Indie', 'Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'First-Person', 'Horror', 'Action-Adventure', 'Cute', 'Dystopian']",2016-12-05,0.0
85,63800,"['Indie', 'Strategy', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'RPG', 'Partial Controller Support', 'Turn-Based', 'Mining']",2010-06-30,2.53
86,633440,"['Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Co-op', 'Split Screen', 'Local Co-Op', 'Pixel Graphics', 'Local Multiplayer', '4 Player Local', 'party']",2017-05-24,0.0
87,404590,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', 'Online Co-Op', 'Fantasy', 'Gore', 'Violent', 'Split Screen', 'Action RPG', 'role-playing', 'Nudity', 'Hack and Slash', 'controller support', 'Isometric', 'achievements', 'Mythology']",2017-03-23,3.12
88,468320,['Casual'],"['Singleplayer', 'Multiplayer', 'Mini Golf']",2016-05-10,1.22
89,1158470,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Difficult', 'Classic', 'Female Protagonist', 'Survival', 'Third-Person Shooter', 'Zombies', 'Survival Horror', 'Remake', 'tank controls', 'fixed camera']",2016-01-19,3.83
90,1812620,[],['jam'],2019-06-13,0.0
91,230170,"['Strategy', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'Story Rich', 'cooperative', 'Fantasy', 'Steam Leaderboards', 'Comedy', 'Turn-Based', 'Choices Matter', 'RTS', 'Steampunk', 'Real-Time with Pause', 'Dragons', 'Political']",2013-08-05,3.11
92,361380,[],['jam'],2019-06-13,0.0
93,606150,"['Platformer', 'Adventure']","['Space', 'spaceship', 'planets']",2020-06-10,0.0
94,296950,['Action'],"['Atmospheric', 'Horror', 'Pixel Graphics', 'Unity', 'creepy']",2021-07-30,0.0
95,428740,[],['jam'],2019-06-13,0.0
96,80340,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'steam-trading-cards', 'Story Rich', '2D', 'Third Person', 'Female Protagonist', 'Pixel Graphics', 'Point & Click', 'Mystery', 'Detective', 'Noir', 'Supernatural']",2012-01-13,3.66
97,617850,[],['VR'],2021-03-05,0.0
98,355270,[],['jam'],2019-06-13,0.0
99,1079620,"['Indie', 'Massively Multiplayer', 'Action', 'Simulation']","['Multiplayer', 'Sci-fi', 'Partial Controller Support', 'Online Co-Op', 'Online multiplayer', 'Space', 'Early Access', 'mmo', 'Space Sim']",,0.0
100,354730,[],['jam'],2019-06-13,0.0
101,298820,"['Casual', 'Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Exploration', 'Female Protagonist', 'Replay Value', 'JRPG', 'Episodic', 'RPGMaker', 'RPG Maker']",2014-07-10,0.0
102,486780,"['Casual', 'Arcade', 'Action']","['Epic', 'Ninja', 'explore', 'combos', 'fruit', 'crazy', 'zen']",2010-04-21,3.62
103,531660,"['Indie', 'Action', 'RPG']","['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Open World', 'Sci-fi', 'Fantasy', 'Gore', 'Difficult', 'Survival', 'Violent', 'Action RPG', 'Third-Person Shooter', 'Early Access', 'Replay Value', 'Western']",2016-12-09,0.0
104,470210,"['Platformer', 'Action']","['Multiplayer', 'combat', 'Story', 'online', 'hunt', 'guns', 'evolution', 'bird', 'Chicken', 'penguin']",2016-04-26,2.69
105,745760,[],['jam'],2019-06-13,0.0
106,1569200,['Simulation'],"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'First-Person', 'Sandbox', 'Controller', 'Steam Workshop', 'Replay Value', 'Physics', 'Crafting', 'Realistic', '3D', 'Management', 'Relaxing', 'Economy', 'Education', 'Immersive Sim', 'cooking', 'Кулинария', 'Cozy', 'wholesome']",2022-09-29,0.0
107,343810,"['Indie', 'Adventure']","['Singleplayer', 'Atmospheric', 'First-Person', 'Horror', 'Difficult', 'Classic', 'Pixel Graphics', 'Dark', 'Point & Click', 'Mystery', '1980s']",2015-01-26,0.0
108,1588400,"['Adventure', 'Action', 'Casual', 'Strategy', 'Simulation', 'Indie']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Co-op', 'Online Co-Op', 'Funny', 'Exploration', 'Comedy', 'Split Screen', 'Retro', 'Family Friendly', 'Futuristic', 'Colorful', 'Aliens', '3D', 'Management', 'Roguelite', 'Stylized', 'Cartoony', 'Remote Play Together', 'Shared/Split Screen Co-op', 'Space Sim', 'Old School', 'Capitalism', 'cooking', 'Кулинария']",,0.0
109,954530,[],['jam'],2019-06-13,0.0
110,765850,['Adventure'],"['Singleplayer', '2D', 'Point & Click', 'Nudity', 'Sexual Content']",1989-11-17,3.35
111,325870,"['Arcade', 'Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'steam-trading-cards', 'Horror', '3D Platformer', 'Vampire']",2013-12-05,0.0
112,487530,"['Casual', 'Indie']","['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Partial Controller Support']",2016-07-25,0.0
113,1466640,"['Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'Story Rich', 'Exploration', 'Comedy', 'Mystery', 'Choices Matter', 'Colorful', 'Dystopian', 'Multiple Endings', 'Procedural Generation', 'Narration', 'Choose Your Own Adventure', 'Soundtrack', 'Emotional', 'Political', 'Interactive Fiction', 'Remote Play Together', 'Dynamic Narration', 'Remote Play on TV', 'Nonlinear', 'Remote Play on Tablet', 'Remote Play on Phone']",2021-08-16,3.94
114,485510,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'RPG', 'cooperative', 'Third Person', 'Partial Controller Support', 'Online Co-Op', 'Steam Leaderboards', 'Difficult', 'Online multiplayer', 'stats', 'Hack and Slash', 'Dark Fantasy']",2017-11-07,4.02
115,70400,"['Indie', 'Action', 'RPG']","['Singleplayer', 'RPG', '2D', 'Partial Controller Support', 'Fantasy', 'Female Protagonist', 'Comedy', 'Action RPG', 'Anime', 'Hack and Slash', 'Cute', 'Management', 'JRPG', 'Visual Novel', 'Dungeon Crawler', 'Capitalism']",2010-09-09,3.86
116,800280,[],[],2020-08-28,0.0
117,822640,[],['jam'],2019-06-13,0.0
118,774171,[],['jam'],2019-06-13,0.0
119,432410,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'RPG', 'Partial Controller Support', 'Early Access']",2016-01-29,0.0
120,1202310,"['Casual', 'Adventure', 'Simulation']","['Singleplayer', 'Partial Controller Support', 'FPS', 'Anime', 'Nudity', 'Mature', 'Sexual Content', 'Visual Novel', 'Romance', 'console', 'Beautiful', 'offline', 'art', 'japan']",2020-03-31,0.0
121,531800,"['Indie', 'Action']","['Multiplayer', 'Partial Controller Support', 'FPS', 'Gore', 'Violent', 'Online multiplayer']",,1.91
122,291860,"['Strategy', 'Indie', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Online Co-Op', 'Funny', 'Gore', 'Comedy', 'Online multiplayer', 'Local Co-Op', 'Local Multiplayer', 'Early Access', 'Turn-Based', 'Memes', 'Turn-Based Combat', 'Hex Grid']",2017-01-13,3.57
123,306350,"['Racing', 'Arcade', 'Action', 'Sports']","['Singleplayer', 'Multiplayer', 'steam-trading-cards', 'Retro']",1995-12-30,2.04
124,702200,[],['jam'],2019-06-13,0.0
125,307190,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Difficult', 'Classic', 'Female Protagonist', 'Survival', 'Third-Person Shooter', 'Zombies', 'Survival Horror', 'Remake', 'tank controls', 'fixed camera']",2016-01-19,3.83
126,12390,[],['jam'],2019-06-13,0.0
127,45750,"['Shooter', 'Platformer']","['2D', 'Pixel Graphics']",2021-06-21,0.0
128,371300,[],['jam'],2019-06-13,0.0
129,227220,"['Adventure', 'Action', 'RPG', 'Strategy', 'Indie']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Third Person', 'Free to Play', 'Tower Defense', 'Werewolves']",2013-04-05,2.24
130,466780,"['Casual', 'Strategy', 'Adventure']","['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Dinosaurs']",2016-05-26,0.0
131,489940,[],['jam'],2019-06-13,0.0
132,372650,['Action'],"['Ludum Dare 34', 'Top down shooter']",2015-12-15,0.0
133,838410,[],['jam'],2019-06-13,0.0
134,718850,['Strategy'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'cooperative', 'Sci-fi', 'Online multiplayer', 'Turn-Based Strategy', 'Economy', '4X', 'Politics']",2019-08-05,3.52
135,45450,['Platformer'],"['2D', 'Difficult']",2021-10-26,0.0
136,979060,"['Strategy', 'Action']","['Singleplayer', 'Steam Achievements', 'cooperative', 'In-App Purchases', 'Tower Defense', 'td', 'bloons', 'bloonstd', 'bloons-td', 'btd6', 'bloons-td-6']",2018-06-14,4.01
137,727020,[],"['Horror', 'FPS']",2023-01-20,0.0
138,1328660,"['Action', 'Sports']","['Multiplayer', 'online', 'cars', 'speed', 'escape', 'competition', 'chase']",2020-11-06,3.55
139,542780,"['Racing', 'Indie', 'Sports']","['Singleplayer', 'Free to Play']",2016-10-21,0.0
140,334420,"['Shooter', 'Adventure', 'RPG', 'Strategy', 'Indie']","['Singleplayer', 'Steam Achievements', 'Atmospheric', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', '2D', 'Sci-fi', 'Steam Leaderboards', 'Exploration', 'Space', 'Roguelike', 'Management', 'Roguelite', 'Resource Management', 'Science', 'ftl', 'fiction']",2014-02-27,3.61
141,998940,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'RPG']",,4.14
142,685230,[],['jam'],2019-06-13,0.0
143,343100,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'RPG', 'Fantasy', 'Steam Leaderboards', 'stats', 'Card Game']",2011-07-20,2.07
144,735350,[],['jam'],2019-06-13,0.0
145,218680,"['Casual', 'Strategy', 'Adventure', 'Puzzle']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Open World', '2D', 'Fantasy', 'Funny', 'Sandbox', 'Comedy', 'Steam Workshop', 'Moddable', 'Replay Value', 'Family Friendly', 'Cute', 'puzzles', 'Education']",2012-11-13,3.62
146,749670,[],['jam'],2019-06-13,0.0
147,753610,"['Casual', 'Strategy', 'Indie', 'Action']","['Singleplayer', 'Multiplayer', 'Horror', 'FPS', 'Gore', 'Survival', 'Violent', 'Free to Play', 'Early Access', 'Zombies']",2018-03-08,0.0
148,429580,['Adventure'],"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Story Rich', 'Female Protagonist', 'Anime', 'Nudity', 'Cute', 'Memes', 'Visual Novel', 'Dating Sim', 'LGBTQ+', 'Otome', 'Yuri', 'catgirl']",2016-01-04,0.0
